"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 05 17:00:42 GMT 2024","Mon Aug 05 17:00:43 GMT 2024","1567","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:01:31 GMT 2024","Mon Aug 05 17:01:31 GMT 2024","0","CrossBrowser","FirefoxTest","FrameworkTest","FrameworkTest","testTest","testTest",""
"unknown","Mon Aug 05 17:01:20 GMT 2024","Mon Aug 05 17:01:20 GMT 2024","0","CrossBrowser","ChromiumTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Mon Aug 05 17:01:47 GMT 2024","Mon Aug 05 17:01:50 GMT 2024","3169","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:01:20 GMT 2024","Mon Aug 05 17:01:20 GMT 2024","0","CrossBrowser","ChromiumTest","FrameworkTest","FrameworkTest","testTest","testTest",""
"passed","Mon Aug 05 17:01:20 GMT 2024","Mon Aug 05 17:01:23 GMT 2024","2310","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:01:58 GMT 2024","Mon Aug 05 17:02:00 GMT 2024","2019","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:02:06 GMT 2024","Mon Aug 05 17:02:09 GMT 2024","2635","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:01:47 GMT 2024","Mon Aug 05 17:01:49 GMT 2024","2271","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and the title of the application are correct and as expected."
"passed","Mon Aug 05 17:01:17 GMT 2024","Mon Aug 05 17:01:19 GMT 2024","1110","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:01:23 GMT 2024","Mon Aug 05 17:01:24 GMT 2024","1219","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:01:53 GMT 2024","Mon Aug 05 17:01:55 GMT 2024","2012","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:01:20 GMT 2024","Mon Aug 05 17:01:24 GMT 2024","3539","CrossBrowser","ChromiumTest","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Mon Aug 05 17:01:24 GMT 2024","Mon Aug 05 17:01:26 GMT 2024","2016","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:00:32 GMT 2024","Mon Aug 05 17:00:32 GMT 2024","9","Surefire suite","Surefire test","FrameworkTest","FrameworkTest","testTest","testTest",""
"passed","Mon Aug 05 17:00:38 GMT 2024","Mon Aug 05 17:00:38 GMT 2024","9","CrossBrowser","ChromeTest","FrameworkTest","FrameworkTest","testTest","testTest",""
"unknown","Mon Aug 05 17:00:38 GMT 2024","Mon Aug 05 17:00:38 GMT 2024","2","CrossBrowser","ChromeTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Mon Aug 05 17:01:47 GMT 2024","Mon Aug 05 17:01:49 GMT 2024","2157","CrossBrowser","FirefoxTest","com.lumatest.test.SearchBoxTest","com.lumatest.test.SearchBoxTest","presenceOfSearchBox","TC-SEARCH-001 Ensure that the search bar is present on the homepage","To verify that the search box is  displays."
"unknown","Mon Aug 05 17:00:32 GMT 2024","Mon Aug 05 17:00:32 GMT 2024","1","Surefire suite","Surefire test","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Mon Aug 05 17:01:30 GMT 2024","Mon Aug 05 17:01:31 GMT 2024","1097","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:01:29 GMT 2024","Mon Aug 05 17:01:30 GMT 2024","1462","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 17:00:39 GMT 2024","Mon Aug 05 17:00:41 GMT 2024","2143","CrossBrowser","ChromeTest","com.lumatest.test.SearchBoxTest","com.lumatest.test.SearchBoxTest","presenceOfSearchBox","TC-SEARCH-001 Ensure that the search bar is present on the homepage","To verify that the search box is  displays."
