"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 05 22:40:05 GMT 2024","Mon Aug 05 22:40:07 GMT 2024","1999","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 22:40:09 GMT 2024","Mon Aug 05 22:40:11 GMT 2024","2174","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 22:38:52 GMT 2024","Mon Aug 05 22:38:52 GMT 2024","10","Surefire suite","Surefire test","FrameworkTest","FrameworkTest","testTest","testTest",""
"passed","Mon Aug 05 22:39:54 GMT 2024","Mon Aug 05 22:39:57 GMT 2024","3646","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 22:39:54 GMT 2024","Mon Aug 05 22:39:56 GMT 2024","2199","CrossBrowser","FirefoxTest","com.lumatest.test.SearchBoxTest","com.lumatest.test.SearchBoxTest","presenceOfSearchBox","TC-SEARCH-001 Ensure that the search bar is present on the homepage","To verify that the search box is  displays."
"passed","Mon Aug 05 22:39:25 GMT 2024","Mon Aug 05 22:39:26 GMT 2024","1477","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and the title of the application are correct and as expected."
"passed","Mon Aug 05 22:39:25 GMT 2024","Mon Aug 05 22:39:26 GMT 2024","1586","CrossBrowser","ChromiumTest","com.lumatest.test.SearchBoxTest","com.lumatest.test.SearchBoxTest","presenceOfSearchBox","TC-SEARCH-001 Ensure that the search bar is present on the homepage","To verify that the search box is  displays."
"unknown","Mon Aug 05 22:39:24 GMT 2024","Mon Aug 05 22:39:24 GMT 2024","0","CrossBrowser","ChromiumTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Mon Aug 05 22:40:01 GMT 2024","Mon Aug 05 22:40:03 GMT 2024","2314","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 22:39:35 GMT 2024","Mon Aug 05 22:39:35 GMT 2024","1","CrossBrowser","FirefoxTest","FrameworkTest","FrameworkTest","testTest","testTest",""
"passed","Mon Aug 05 22:39:54 GMT 2024","Mon Aug 05 22:40:00 GMT 2024","6639","CrossBrowser","FirefoxTest","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"unknown","Mon Aug 05 22:39:35 GMT 2024","Mon Aug 05 22:39:35 GMT 2024","0","CrossBrowser","FirefoxTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Mon Aug 05 22:39:32 GMT 2024","Mon Aug 05 22:39:33 GMT 2024","1321","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"unknown","Mon Aug 05 22:39:00 GMT 2024","Mon Aug 05 22:39:00 GMT 2024","1","CrossBrowser","ChromeTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Mon Aug 05 22:39:20 GMT 2024","Mon Aug 05 22:39:21 GMT 2024","1390","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 22:39:29 GMT 2024","Mon Aug 05 22:39:30 GMT 2024","1229","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 22:39:19 GMT 2024","Mon Aug 05 22:39:20 GMT 2024","1197","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 22:39:25 GMT 2024","Mon Aug 05 22:39:27 GMT 2024","2050","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 22:39:12 GMT 2024","Mon Aug 05 22:39:16 GMT 2024","3545","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and the title of the application are correct and as expected."
"passed","Mon Aug 05 22:39:33 GMT 2024","Mon Aug 05 22:39:35 GMT 2024","1216","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 22:39:00 GMT 2024","Mon Aug 05 22:39:00 GMT 2024","10","CrossBrowser","ChromeTest","FrameworkTest","FrameworkTest","testTest","testTest",""
