"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 05 23:13:33 GMT 2024","Mon Aug 05 23:13:36 GMT 2024","3600","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 23:14:01 GMT 2024","Mon Aug 05 23:14:03 GMT 2024","2210","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and the title of the application are correct and as expected."
"passed","Mon Aug 05 23:14:16 GMT 2024","Mon Aug 05 23:14:18 GMT 2024","1866","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 23:13:27 GMT 2024","Mon Aug 05 23:13:27 GMT 2024","10","Surefire suite","Surefire test","FrameworkTest","FrameworkTest","testTest","testTest",""
"passed","Mon Aug 05 23:14:12 GMT 2024","Mon Aug 05 23:14:13 GMT 2024","1960","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 23:13:33 GMT 2024","Mon Aug 05 23:13:38 GMT 2024","5057","CrossBrowser","ChromeTest","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Mon Aug 05 23:13:41 GMT 2024","Mon Aug 05 23:13:42 GMT 2024","1088","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 23:14:01 GMT 2024","Mon Aug 05 23:14:04 GMT 2024","3164","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 23:13:44 GMT 2024","Mon Aug 05 23:13:44 GMT 2024","0","CrossBrowser","FirefoxTest","FrameworkTest","FrameworkTest","testTest","testTest",""
"passed","Mon Aug 05 23:14:20 GMT 2024","Mon Aug 05 23:14:21 GMT 2024","1617","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"unknown","Mon Aug 05 23:13:27 GMT 2024","Mon Aug 05 23:13:27 GMT 2024","1","Surefire suite","Surefire test","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"unknown","Mon Aug 05 23:13:44 GMT 2024","Mon Aug 05 23:13:44 GMT 2024","0","CrossBrowser","FirefoxTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"unknown","Mon Aug 05 23:13:32 GMT 2024","Mon Aug 05 23:13:32 GMT 2024","1","CrossBrowser","ChromeTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Mon Aug 05 23:14:01 GMT 2024","Mon Aug 05 23:14:03 GMT 2024","2175","CrossBrowser","FirefoxTest","com.lumatest.test.SearchBoxTest","com.lumatest.test.SearchBoxTest","presenceOfSearchBox","TC-SEARCH-001 Ensure that the search bar is present on the homepage","To verify that the search box is  displays."
