"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 04 00:26:54 GMT 2024","Sun Aug 04 00:26:55 GMT 2024","1118","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"unknown","Sun Aug 04 00:26:27 GMT 2024","Sun Aug 04 00:26:27 GMT 2024","1","CrossBrowser","ChromeTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Sun Aug 04 00:26:33 GMT 2024","Sun Aug 04 00:26:39 GMT 2024","5734","CrossBrowser","ChromeTest","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Sun Aug 04 00:26:39 GMT 2024","Sun Aug 04 00:26:40 GMT 2024","1317","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Sun Aug 04 00:26:52 GMT 2024","Sun Aug 04 00:26:53 GMT 2024","1147","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"unknown","Sun Aug 04 00:26:55 GMT 2024","Sun Aug 04 00:26:55 GMT 2024","0","CrossBrowser","FirefoxTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Sun Aug 04 00:26:15 GMT 2024","Sun Aug 04 00:26:15 GMT 2024","11","Surefire suite","Surefire test","FrameworkTest","FrameworkTest","testTest","testTest",""
"passed","Sun Aug 04 00:26:42 GMT 2024","Sun Aug 04 00:26:43 GMT 2024","1115","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Sun Aug 04 00:27:12 GMT 2024","Sun Aug 04 00:27:18 GMT 2024","6416","CrossBrowser","FirefoxTest","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Sun Aug 04 00:26:45 GMT 2024","Sun Aug 04 00:26:46 GMT 2024","1564","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and the title of the application are correct and as expected."
"passed","Sun Aug 04 00:27:34 GMT 2024","Sun Aug 04 00:27:35 GMT 2024","1285","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Sun Aug 04 00:27:26 GMT 2024","Sun Aug 04 00:27:28 GMT 2024","1464","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Sun Aug 04 00:26:27 GMT 2024","Sun Aug 04 00:26:27 GMT 2024","8","CrossBrowser","ChromeTest","FrameworkTest","FrameworkTest","testTest","testTest",""
"passed","Sun Aug 04 00:26:33 GMT 2024","Sun Aug 04 00:26:37 GMT 2024","4029","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Sun Aug 04 00:26:40 GMT 2024","Sun Aug 04 00:26:42 GMT 2024","1244","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Sun Aug 04 00:26:51 GMT 2024","Sun Aug 04 00:26:52 GMT 2024","1259","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
