"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 05 21:14:18 GMT 2024","Mon Aug 05 21:14:20 GMT 2024","2231","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and the title of the application are correct and as expected."
"passed","Mon Aug 05 21:14:05 GMT 2024","Mon Aug 05 21:14:07 GMT 2024","1681","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 21:13:50 GMT 2024","Mon Aug 05 21:13:55 GMT 2024","5026","CrossBrowser","ChromeTest","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Mon Aug 05 21:14:09 GMT 2024","Mon Aug 05 21:14:10 GMT 2024","1309","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 21:13:50 GMT 2024","Mon Aug 05 21:13:52 GMT 2024","1691","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and the title of the application are correct and as expected."
"passed","Mon Aug 05 21:13:50 GMT 2024","Mon Aug 05 21:13:53 GMT 2024","2883","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 21:13:44 GMT 2024","Mon Aug 05 21:13:44 GMT 2024","9","Surefire suite","Surefire test","FrameworkTest","FrameworkTest","testTest","testTest",""
"passed","Mon Aug 05 21:13:59 GMT 2024","Mon Aug 05 21:14:01 GMT 2024","1712","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"unknown","Mon Aug 05 21:13:49 GMT 2024","Mon Aug 05 21:13:49 GMT 2024","2","CrossBrowser","ChromeTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Mon Aug 05 21:14:03 GMT 2024","Mon Aug 05 21:14:04 GMT 2024","1596","CrossBrowser","ChromiumTest","com.lumatest.test.SearchBoxTest","com.lumatest.test.SearchBoxTest","presenceOfSearchBox","TC-SEARCH-001 Ensure that the search bar is present on the homepage","To verify that the search box is  displays."
"passed","Mon Aug 05 21:14:42 GMT 2024","Mon Aug 05 21:14:44 GMT 2024","1387","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 21:13:49 GMT 2024","Mon Aug 05 21:13:49 GMT 2024","8","CrossBrowser","ChromeTest","FrameworkTest","FrameworkTest","testTest","testTest",""
"passed","Mon Aug 05 21:14:07 GMT 2024","Mon Aug 05 21:14:09 GMT 2024","1595","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"passed","Mon Aug 05 21:14:03 GMT 2024","Mon Aug 05 21:14:05 GMT 2024","2273","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
"unknown","Mon Aug 05 21:14:13 GMT 2024","Mon Aug 05 21:14:13 GMT 2024","0","CrossBrowser","FirefoxTest","FrameworkTest","FrameworkTest","testNegative","testNegative",""
"passed","Mon Aug 05 21:13:57 GMT 2024","Mon Aug 05 21:13:59 GMT 2024","1341","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","TestNavigationMenu","TC-02 Top menu navigation","To verify that the top menu navigation on the website functions correctly by ensuring thatclicking on menu items direct the user to the expected URL with the expected title."
